orp_mV,ec_uScm,tds_mgL,turbidity_NTU,temp_C,pH,do_mgL,bod_mgL,hour,day,month,dayofweek,site_name,class
287.96945893920497,495.2700599227517,321.3780233909809,2.3480074801451356,30.84782986686906,7.5507552151368,6.758881875807793,4.866832980390904,17,21,8,4,Industrial Basin B,0
204.65744481934837,790.9709878128401,513.172871270763,7.711770669431244,24.123795793849666,7.948810958535384,6.899150290513439,6.71983573529397,12,27,2,0,Tank A (Main Reservoir),1
236.5545332589158,726.9551534654803,474.45836807932096,8.379685592206934,27.066864067370922,7.212270569103295,7.1743016483867885,5.280626316942999,19,10,9,4,Metro Reservoir A,1
299.8775900634447,610.5765089737608,382.9502655679127,3.255240742618633,33.90293071596938,7.785138440733488,5.963088413133732,2.4593936509357026,19,27,9,2,Industrial Basin B,0
313.73777599647127,872.4664605429188,583.1773928237108,28.429422551598567,24.505324432309497,8.440556629816886,6.954989978874345,6.852220360185413,20,7,3,4,Coastal Bio-Swale,1
354.90493061562495,769.7848237832069,515.4125223531487,3.580917453301815,34.17776839549706,9.455025462087757,5.165465321301117,5.947281457401061,17,26,4,2,Industrial Basin B,2
330.916128676533,993.0050538709254,632.3397460969027,6.263244357191685,26.656873032183476,8.652930626321755,8.43120334172482,2.3443689486701516,3,15,8,1,Effluent Plant C,1
540.8352283122263,1142.2908482769294,723.8736160983877,2.683354442521457,23.5151946926446,7.133898294459505,9.228382351005965,1.0,0,7,9,1,Industrial Basin B,0
-0.6275743391791195,418.1508738638162,270.90061465132936,8.674325602367155,30.41481662049051,8.573599388730806,4.265184751466722,11.046061025834549,17,29,3,3,Industrial Basin B,3
221.08652446718804,820.259319194147,545.7894624364541,4.676457727243916,28.43099253850427,7.858850173617278,6.516484307744946,5.030235053633183,0,27,5,2,Effluent Plant C,1
462.9985158500868,784.062158373663,509.31859729159083,7.71919138231197,28.052721043546757,6.471347468405065,6.098839791842058,7.5869700773041915,12,15,11,5,Metro Reservoir A,2
209.78471922616808,861.0244020168747,562.265414376411,3.5439807041120064,24.925126957926537,7.875373163940106,7.439465147498781,4.982886813596041,19,3,8,1,Metro Reservoir A,0
385.2944481140818,795.3587465698864,512.5860696660629,1.5527502987894533,28.40181180180846,5.8455643996717495,5.988007716889369,7.306227247989886,19,19,3,4,Industrial Basin B,2
322.15334590840945,505.8011263309897,330.2335225532568,16.106186742296003,19.7294777836466,7.877161621370289,8.12368085969646,5.848154063154519,22,10,7,0,Effluent Plant C,1
276.59943183881035,1236.4248606111767,813.1209307192499,11.24673264672944,28.875058947139085,9.30215546048472,6.848777617072617,6.886013610639868,9,28,11,0,Effluent Plant C,2
461.3020164938692,1364.2283438607947,890.8695155608889,5.166363078207071,33.18899680074421,8.187138443968378,6.779826927306017,1.1880452366529526,10,29,8,6,Coastal Bio-Swale,0
507.76324894169284,964.0669110355053,632.3985794506453,1.4865910867401695,20.938285209897174,8.635941283205785,9.662333559401853,1.0,8,15,10,2,Metro Reservoir A,1
483.8865919758842,979.4305339283466,619.9975022610304,21.06749322696182,26.372899134824443,6.746167577871251,8.533559871034416,4.677315799234016,8,3,11,5,Tank A (Main Reservoir),0
377.8238147866057,839.314749188352,566.9374101370164,2.8608262668132225,24.501440743407784,7.777059184720592,8.376467386306002,1.0,4,6,3,3,Metro Reservoir A,0
437.403133695914,1090.7609665337006,692.4820898160052,27.699197688405594,21.955783864348536,8.03779730610107,9.40520189887516,1.0,0,12,2,4,Metro Reservoir A,0
309.4853885465227,100.0,66.56422020420668,7.512289140696922,19.788502318603058,6.833805240068421,8.467590320166709,5.656471959294342,16,15,10,2,Coastal Bio-Swale,1
304.59374450342466,798.8413163624416,517.7423781730722,5.161015397860369,23.276656332031457,8.020450980482993,9.039120207540615,1.0,21,6,7,6,Tank A (Main Reservoir),0
265.0025977124688,628.2118991913464,407.2686695734678,14.538638682325455,27.03049353845437,7.745626742344364,6.123749284126762,8.302350834074746,1,13,12,0,Coastal Bio-Swale,1
153.46097063705938,843.7454294063867,557.1327859281115,21.94266133553458,32.596548193874135,8.033779371507713,3.885851245670164,10.51782283397122,23,29,9,2,Tank A (Main Reservoir),2
237.81340601091955,1127.7882695519324,725.9842671987892,5.631687422262795,21.909141960837978,5.963908941022694,9.497593799129305,1.0,12,19,1,4,Industrial Basin B,1
390.58482886457824,805.710252864823,519.3845880827641,6.23140731320662,29.177571036544826,8.731318594581383,5.599126911008617,5.489137580958542,8,3,3,5,Tank A (Main Reservoir),2
232.2034018033386,691.8522983987987,438.2379419957639,6.676750606628151,28.87856634646806,7.740771524068757,6.050762115592747,10.241477496747144,3,8,5,5,Coastal Bio-Swale,1
228.33167218551108,379.0186910778658,257.58373770476385,26.55196867190098,34.6878518402931,7.058236332073169,6.347171707343847,5.239258553797981,4,8,3,1,Metro Reservoir A,1
289.4611259827272,767.2170463344829,501.3519343280843,12.79488315877526,30.284125857588588,7.08718530707889,5.6449506068522926,7.112027683505014,10,23,1,4,Tank A (Main Reservoir),1
123.2204765298745,1001.6833090732039,657.4663318111357,3.8454847668955896,30.514397972121518,7.153408453612685,4.9540185552905855,11.563259000882663,23,26,7,6,Tank A (Main Reservoir),2
403.02695423601267,547.6735618964094,364.1076537590063,3.045667945781278,30.797201598871602,6.205288045176754,7.3938751225771835,1.0,18,20,7,1,Effluent Plant C,1
544.2225489889112,198.99804289716747,149.26285548929732,3.6184236313394873,24.303071938723225,8.626992015413709,8.753093620959781,1.3039900181043398,20,15,10,1,Metro Reservoir A,1
332.1685175472934,1482.2720453634086,981.6462877382743,4.0593279386937215,25.708709905678237,8.355730814452151,6.688328496785573,6.098206092013574,2,4,12,1,Industrial Basin B,1
131.16396052477702,900.5526452302089,588.5896356375096,3.6160309296623567,32.46747264908295,8.436394478700185,4.652715800266363,10.87891895764272,11,19,8,2,Coastal Bio-Swale,2
278.04882478902795,733.5279234227124,478.3727772022927,11.744264791901951,19.796800576023408,9.015830021184252,8.837762612879226,3.0407759788462894,18,21,5,6,Industrial Basin B,1
123.19588733810858,1217.2984415613118,785.9225683152345,2.232230049845976,25.27075571117148,7.427733136711662,5.87930071174749,11.530418583310267,18,3,10,0,Metro Reservoir A,1
415.37369375719607,842.4438024451412,555.0300493782881,5.899753260367488,22.676762952552004,5.213118587402455,7.947872395039798,4.985843768225487,12,13,12,5,Tank A (Main Reservoir),1
387.4226185769444,1199.60954348937,786.8173328577107,10.809721244716778,28.936976168157084,7.954645505343004,7.903981622213084,1.0,6,8,5,2,Tank A (Main Reservoir),0
272.28971188361356,1173.908364763167,755.7465237523568,4.437022739853285,26.313565658755522,7.909949667941591,5.227081580323523,9.215147152203903,14,23,5,0,Metro Reservoir A,1
322.30853752676586,417.6437378344608,278.6662591090725,1.6750225233510259,30.50388189995487,9.064599770754816,7.096160428754659,2.776630688505106,22,16,1,5,Tank A (Main Reservoir),1
198.7969189270317,937.9983849239165,619.782495137486,1.853661015752243,27.564019357154475,8.49850103658364,6.254992977524794,5.530941937351343,6,13,10,6,Tank A (Main Reservoir),1
482.25326165321184,1317.5856970908035,845.2142368795263,2.3463689066772613,21.81563071878531,7.3607810687319875,9.367671077034782,1.0,7,3,5,6,Tank A (Main Reservoir),0
303.91511255928003,500.4047928956579,327.16225509137877,19.06932143510601,22.000529442949933,7.026825681099883,9.475625026168315,3.6471773895334767,4,16,6,4,Coastal Bio-Swale,0
342.4080592526014,504.0876223842972,326.9996651062689,11.72545515123097,27.97580592544366,8.404364254042939,7.4100620253527385,1.0,20,9,12,5,Coastal Bio-Swale,0
285.47758474148,554.8396791493957,360.59192638096636,1.6669808983249548,24.915460131065487,4.014063071259889,8.643455261267565,1.0,13,28,1,5,Effluent Plant C,1
223.95358045879257,1067.1255756470623,684.1050918765958,5.960501197236364,25.869464588890608,7.489679959521491,7.04130753774664,4.890168913583889,3,14,11,6,Industrial Basin B,0
353.4901028500689,885.3157138590782,557.1896564171085,4.265409574207065,31.75366168715646,8.3347927953847,5.291046504535843,6.12687336386734,22,13,7,5,Metro Reservoir A,1
432.95546052049656,219.26830074811232,134.97023248378244,9.62845020716863,31.036130707468875,7.05479135610854,6.400381946803326,3.3225705766807017,9,21,1,3,Metro Reservoir A,0
492.0920621589196,902.28383705508,577.529910948608,8.398320567160534,35.19093536230943,6.741410565537213,7.397224363887084,1.0,19,25,11,4,Metro Reservoir A,0
528.9188109508227,724.4255201386527,474.4088187655928,7.560903904034589,26.734657821039743,7.553812275783213,9.221311437713032,1.0,14,7,2,2,Effluent Plant C,0
264.9489314398555,766.3172394049494,501.8013367763814,4.776248259086241,25.435413462188535,8.81933601904562,6.711990718181861,5.592513740007745,17,15,2,2,Coastal Bio-Swale,2
385.67023697859804,548.8939710676655,359.90700349551787,2.482677522803541,29.67275585771564,7.74125236049507,6.891801596591525,4.58033946392101,19,7,5,0,Effluent Plant C,0
384.04145680435533,904.4774664542399,573.9430464629747,14.562556075593816,25.7568221230401,6.387572057903129,6.402995030388296,6.620479627418535,12,6,10,2,Metro Reservoir A,2
103.6268263432147,1115.1374840920876,713.6437809151414,22.190706549879934,25.88775554789705,8.6603784470463,5.215001133883274,10.894286322806499,7,2,7,1,Industrial Basin B,2
237.18437375974372,607.410089800256,388.64983151938407,29.851020335066497,27.191593624272656,8.89397580470347,4.923720212863122,8.711150675050268,8,9,1,5,Tank A (Main Reservoir),3
286.9779454342712,295.2631907189246,192.15250409296044,1.604073017090893,34.610995823267515,6.23120471649432,6.527466420522039,5.387495495746574,15,22,10,2,Coastal Bio-Swale,2
-33.02558205198477,709.0657035449855,457.5416318509603,14.46722600317519,30.815863220514508,10.0,4.620125040603414,12.55287199590177,18,24,1,0,Coastal Bio-Swale,3
335.0923837367619,1026.8860185806689,670.5823030730827,13.964663058544378,31.2352816091114,7.199216311301351,6.055467316729034,4.5721129984542355,15,17,1,0,Effluent Plant C,0
25.663821083317004,673.6908962412515,447.6537857241886,30.395336985175355,34.43141734723299,8.338110924861805,2.9989682289270045,14.190559840732144,6,5,6,1,Coastal Bio-Swale,3
322.75433043359243,350.7353116519517,217.9850144975053,3.9157576905635536,31.6101318403013,8.072954633438512,4.879014750078233,8.663226839524558,13,12,2,0,Metro Reservoir A,2
273.5307872511037,1028.9728546758142,659.2196505477746,14.55489881833558,23.47437755945985,6.362398013627478,8.409586462137197,4.561713654962578,13,1,1,6,Metro Reservoir A,1
295.3159456152092,1224.6044440994938,797.3464885255931,1.561749680399649,31.549529456564535,6.658168779693982,5.548258651060121,6.570691491554417,3,10,6,3,Effluent Plant C,1
317.5496879829632,806.0046650332772,523.0827259085386,10.976247666811883,32.05701942846103,7.281249372019143,6.155602138439993,4.452022184226142,14,11,2,6,Metro Reservoir A,0
207.65123117012587,318.2627420055206,214.30441791865752,5.320881121860827,30.607459410772382,4.955926681577552,7.24748150675016,1.0,2,16,6,5,Industrial Basin B,1
278.77445157866043,704.6508373941367,458.0988109039695,15.649456086955928,27.218232504828464,8.1851730741899,7.1960516522158855,5.540827843330758,4,14,10,5,Effluent Plant C,1
431.6188204537244,845.4616642475812,566.9552940593018,20.899978922573446,30.185326824007003,4.925104627904908,8.56101314144609,1.6886189032818102,0,8,8,5,Industrial Basin B,1
407.5243913888569,557.0860078244822,346.2271573972996,5.538484965146642,27.919041114809414,7.2176008472227196,6.698239424228055,5.252742751749425,2,24,2,4,Tank A (Main Reservoir),1
280.35644700778846,975.0116693814244,642.1597536975668,8.456751161703473,24.0876464950062,6.393943611747101,6.860471375439408,7.247114633746501,14,17,11,2,Industrial Basin B,2
444.97412225731296,527.7616655300602,345.03834455559075,2.2488778488060013,25.08146541865937,7.894570931741468,7.89888612734603,3.574168300497216,23,25,9,3,Tank A (Main Reservoir),0
351.1012792616393,807.6883017206076,510.96738544811956,6.3940852598653795,30.814891275597127,4.554991937504978,6.3674419781141065,5.332280879152884,7,18,8,2,Tank A (Main Reservoir),2
377.5796409794437,731.5033746984911,454.7976006804917,5.4753849976675895,24.37671928230863,5.205360605131792,7.417953557612063,5.190713444627414,3,12,12,3,Industrial Basin B,2
345.07347183376737,984.7564394450258,628.8414949734604,3.022673091082808,24.753785826094944,6.483890018376851,6.802517334973938,6.835316070983081,1,25,10,2,Effluent Plant C,2
240.35117596435015,795.7192467216327,529.3083874837889,23.4884173774269,31.01353783993877,7.822612707528134,5.8533740116762285,6.6172683033352655,23,17,1,1,Metro Reservoir A,1
229.79626440382708,741.052489976222,492.63643404382805,2.602718537588771,28.53515625146042,7.465917621764089,6.422606577583783,3.3160929311433156,23,28,7,6,Metro Reservoir A,0
402.62552290628594,559.1404279298214,362.15475330433026,11.098856168461701,30.30877326875091,8.460338392077317,5.412532833956276,7.506706803041335,9,26,10,0,Tank A (Main Reservoir),1
352.0179789316512,810.4307043779805,523.1572280107612,23.08572513617201,23.083928253787256,7.329479637920923,6.347443645418273,6.784247070805208,3,14,6,0,Tank A (Main Reservoir),1
376.43472184339197,721.9377495923175,460.69856726879436,25.300614812212462,30.197718029743054,7.178709798582747,7.4141204747320515,1.0,2,16,6,6,Effluent Plant C,0
383.6617704278976,538.8409231315977,348.3727068419734,16.761951269266252,25.35988740435703,5.914105271378763,7.066291787201201,4.625335508744565,1,14,6,1,Coastal Bio-Swale,1
422.6917499460783,847.8473073255301,546.3591329066113,2.9375604271609914,23.93246405780862,6.9319555946557525,8.704325357282382,2.7422422118476995,16,9,6,3,Industrial Basin B,0
202.21679659833265,909.1914020168296,608.0738318209352,18.006293366457218,25.978620431198813,7.176581472715122,6.5637666072074605,6.243007057838362,22,4,10,6,Tank A (Main Reservoir),1
263.35140480787993,698.4778333829554,441.6450356974337,4.237443187002373,33.44825982770991,4.734294369080538,5.764476837989864,4.543716261092559,20,25,7,4,Metro Reservoir A,1
513.9968211176157,1079.4707693191272,705.580377098195,26.56162432431876,26.542183460204235,6.13173678952339,7.3176382297962865,1.0,23,23,12,3,Effluent Plant C,1
371.4718306961188,879.1922928308475,589.0457037553625,13.347299304927699,36.80556284915174,7.756027388421957,6.850085181907241,1.0,19,11,3,0,Industrial Basin B,0
419.2785760309816,414.8438339424083,277.39432022078995,16.383624956588402,19.75128758100741,7.415392035349496,8.672608238925324,2.77978100524128,22,6,6,4,Effluent Plant C,0
471.84866632228943,1201.2181984741046,769.5490619729264,1.8886668264375917,21.81488832407435,6.896391182878668,8.081017319515817,4.382231932327742,12,15,3,2,Industrial Basin B,0
231.65412968250178,1030.0963794140112,654.1393446432137,9.741059386505395,33.29674094858223,6.471070925660143,5.271010866106045,8.195631422505345,4,5,7,4,Industrial Basin B,2
286.2591768828815,1100.5493633784592,718.1010982465222,18.21163793550883,34.302418236622934,5.108534431419528,7.227368229017269,1.0102326009330973,20,11,7,3,Tank A (Main Reservoir),1
346.75324112638253,920.1508870588311,599.6033086439272,20.7753753282686,24.546171051246425,4.589542281552992,7.317003674138673,4.061192679114237,8,25,8,1,Effluent Plant C,1
282.67639534591615,100.0,77.3240909724668,1.2904958778888387,28.275574466891417,6.831974836347868,7.413270099741639,3.983627054657464,21,18,2,2,Effluent Plant C,0
169.74878963156857,1127.785577377048,738.5451037819255,28.994951975206888,30.848759674013106,8.986734072139601,6.024294290941879,4.105298200502833,5,30,9,3,Metro Reservoir A,1
411.7624361500086,818.236304995995,527.0051990057082,1.4430590347956256,27.082497250540982,7.244286406263617,7.377721519981428,4.4064468411384485,4,13,5,2,Metro Reservoir A,0
235.6715794717618,905.9657545492385,583.3505931709258,10.532625428592533,28.59946836555111,8.425679722658206,5.795751517384638,6.974087388399458,9,11,9,4,Tank A (Main Reservoir),1
45.90117581113821,962.1152143320994,612.313312311075,12.821706337087788,28.043732052972757,5.7879750941339365,6.980176144266499,3.011737256660987,7,14,10,0,Tank A (Main Reservoir),1
358.2853643569607,1380.8831337933689,898.8676803484873,2.135554371213118,22.074212081388836,7.539779394622102,8.043890206325317,5.196305853653802,6,28,5,3,Coastal Bio-Swale,1
362.94393899810876,636.1328946601682,399.4418990207767,1.4920270814364889,26.621354856151925,6.355575881409603,7.172278150448023,3.805645098268979,6,18,7,1,Metro Reservoir A,1
587.0890713347391,643.8791029281648,427.6213203792523,16.3670875035207,28.04946038054613,6.309264377389516,8.742577218428035,2.189402892561664,5,27,11,6,Industrial Basin B,1
322.33373584125286,544.6896434871298,359.9398203788231,5.855975851066763,28.412487336432225,8.0935075237286,6.759728409380697,4.162952717586588,20,28,9,4,Effluent Plant C,0
423.280459838411,479.01723458146483,316.93576248267885,2.1329470303734555,21.077975565523637,7.055463605566602,7.513438857240571,5.583292621107214,19,25,4,3,Tank A (Main Reservoir),1
256.2384320366237,484.5406299245915,301.7331383335066,15.382945005799572,31.014775598216044,5.5373589626530055,4.413758739842432,9.779523514868488,2,28,2,1,Effluent Plant C,3
127.40204097482257,244.47057611887453,157.40624046616708,19.915559604428513,28.51797461158438,7.317635498932402,5.010428554481621,10.924287189135608,18,19,9,3,Effluent Plant C,2
401.9093704985915,927.9967431777428,599.3048268579972,9.852432100703657,23.778455114633065,6.340597780231949,8.31564443091443,3.282189025843396,21,24,2,4,Coastal Bio-Swale,1
325.6365473325999,1396.3419694286256,908.650343973201,2.7582686317121503,35.19625693609461,5.46680371989274,6.397912901912006,2.3919886188392283,14,27,3,3,Metro Reservoir A,1
274.9192288501198,1415.472296546066,925.3421215630025,1.153395227023438,26.613661673524724,6.005580498784613,7.86206918782626,4.2365099030379785,3,15,10,2,Tank A (Main Reservoir),1
276.89078786504587,544.2895627873997,348.6522453074564,13.066513260376732,26.87341047098028,9.655071954627639,6.686297579564387,3.678560363824548,11,9,2,4,Effluent Plant C,1
172.77856851610298,718.3536867082285,462.1700611170963,8.988181328989564,30.566836980765306,8.654861343467703,5.803839132093145,8.537915639549977,5,8,3,3,Tank A (Main Reservoir),2
263.21045712504196,1170.002654135239,767.3010035532586,11.521022698270489,35.53600455027943,4.782554890217166,4.799595012024067,5.454174486406771,18,20,6,6,Industrial Basin B,2
285.8365685199054,929.704089262335,593.012658392686,17.776346912419115,30.72415838417809,6.973960984056414,6.272985218133309,5.943365222969638,3,28,3,0,Coastal Bio-Swale,1
228.4245143783249,840.3547014783846,538.763941596743,6.6956371462655895,31.30443934677548,7.0614205243300425,6.619818062105328,6.599487056137252,14,1,10,3,Industrial Basin B,1
306.2625309201866,722.9796263472294,469.9951254460396,2.3297779598299018,23.99351253803841,6.880755298627505,7.388420490921968,4.712486324502622,8,4,8,2,Tank A (Main Reservoir),0
56.20913411819656,1153.4904334829632,758.7659854942215,29.13132178735794,28.347838808148676,6.4033325932642,5.561933778412712,7.828866122898194,4,14,11,1,Tank A (Main Reservoir),2
196.1984409894455,478.0847123880602,301.0673156681491,8.880341298820133,25.8709530953137,8.096480782768598,6.610385956811934,5.677607053591251,12,25,6,6,Metro Reservoir A,1
277.0610442192538,944.2625196337899,631.6676276579274,10.552761823340788,30.816519392197105,8.331234800999129,6.281293499526223,4.621362197971382,22,2,7,1,Effluent Plant C,0
498.92994214667067,903.4801527567836,573.755471680253,28.09222331054473,31.1878631820397,8.458800841278482,7.1645445098140765,4.101907247569956,17,16,1,6,Effluent Plant C,0
190.80554946939256,813.0115870050049,543.9603197940389,27.821435400635117,34.532918066079766,7.596129612138182,2.918501718765877,12.059209585674676,4,3,3,1,Industrial Basin B,3
303.0002662035779,1036.318897230076,685.6031846894834,9.488531515915271,19.366632332443476,7.93038760636096,9.210301232108634,2.231652018239623,15,26,3,0,Coastal Bio-Swale,0
401.5941998452094,810.1211884798404,512.277756589399,4.532685020575004,25.47768735073472,6.786615882055106,6.567543985171569,9.415960056897358,18,8,2,2,Effluent Plant C,1
172.8610641235358,639.6417230187657,399.4450865924876,59.4775701195809,33.20099577700817,5.308272967774693,4.380151039461277,10.9720848802513,13,6,7,4,Metro Reservoir A,3
249.78213466647216,827.7533926946427,545.2383469399899,12.419909547944844,22.393880612269925,5.276698935001329,8.240194336868655,3.4372390161483493,15,16,9,1,Industrial Basin B,1
263.02818925960094,322.3688991086519,205.76577257011104,6.249865461661408,31.222604131574688,6.177968610694502,5.763151670479772,6.289559326855171,14,24,4,6,Industrial Basin B,2
354.67779582058165,983.81441935897,629.4099020872445,9.206097182317203,32.536002003259,6.959312600529922,5.767218734822337,7.278357978943012,21,16,12,2,Metro Reservoir A,1
115.26348165729078,1060.4687760498723,707.4217165222319,6.375701760199089,27.88664061853416,5.660221145499971,6.2759012066911275,9.792175070275938,3,7,5,3,Coastal Bio-Swale,2
304.89380883135516,603.015640566153,380.021141966004,22.919847001717898,22.314141251373897,5.8441547801608,9.68416283598048,2.3450503967103407,6,30,3,0,Metro Reservoir A,1
523.2607495239787,531.6466335145179,338.3009258087164,7.587445458544462,27.513921287199047,6.745928768767438,7.885495944256137,4.338735249660031,15,13,11,2,Coastal Bio-Swale,0
208.31252058550098,614.0745029986757,393.0644438181612,18.34595185965732,33.83472534983489,8.236937270459968,3.908157704876647,9.966224607412347,23,13,9,2,Metro Reservoir A,2
192.7558939903901,781.0931067860329,479.7160311365565,19.33683932637642,34.15606950102166,7.60119390424023,5.626097239533938,8.17334248759838,21,5,4,4,Metro Reservoir A,1
243.4223393154844,864.7657874106792,563.011439408008,18.391613515836642,28.831521507110764,6.163768724346394,5.675093288475699,7.29721387308114,20,25,5,2,Tank A (Main Reservoir),2
239.53502208115566,1284.647583167024,825.9053435051738,13.808128576938076,24.091049245140958,7.255660269499852,5.4113421708143505,9.81627581113971,21,20,1,4,Industrial Basin B,1
256.66642855586576,1246.7273048333464,818.4781092899725,20.301785596049918,34.95358877619764,5.605627710927288,5.418356034596631,5.49035659345256,20,22,11,0,Metro Reservoir A,2
533.610401105803,1049.46279952176,691.5634469187416,5.897649313404989,31.283691516438836,6.163773440382345,8.1813699557271,1.0,7,18,12,0,Metro Reservoir A,1
383.5458911435038,836.3781987047554,545.9630391602329,2.217871483363659,24.353960125292513,5.2113883676381185,8.52434121029855,3.122263746011878,16,15,2,3,Effluent Plant C,1
226.5039635445542,521.9227741701177,341.680269507113,19.48039097091861,29.370075884562034,7.714605957366338,4.494137035603614,11.98330843472972,15,18,12,4,Industrial Basin B,2
305.1139237852391,1303.8911700263786,849.1651516608089,7.894907049965947,29.18699392391263,6.860631281865448,6.602807200494179,5.684918575717269,22,2,9,4,Effluent Plant C,1
393.88713005557656,725.7073607953074,464.7057426702682,2.3625055193576223,25.45281959380177,7.010733065916119,8.662814374464926,1.7089590356423916,9,10,2,1,Industrial Basin B,0
330.4784637349104,884.4122401805755,568.719676612884,2.2252082874918795,29.39242725885884,8.167124549384221,5.7278254256114325,8.224909232980819,9,23,5,1,Effluent Plant C,1
345.77069803939986,988.2057165633098,655.5659852439005,2.734518817299376,32.42474735249552,6.003298518651489,5.324959675240145,6.808040593055507,1,13,8,3,Metro Reservoir A,2
127.41957997873446,818.4787566118032,539.3636062405683,14.901949973882616,26.815003204943043,7.760099080944345,6.487257974570849,5.931230249986732,8,18,3,0,Metro Reservoir A,1
248.84225056534328,1145.3292036346465,746.5248522075702,13.408327742440441,32.833076366352216,9.581905192984589,5.360676993437012,7.0962288920353345,16,15,6,5,Tank A (Main Reservoir),2
600.0,936.6175832307557,614.8020823635148,3.279283303652054,20.978581722719344,6.021463348902759,9.360159351088441,1.276163629694031,10,12,4,1,Effluent Plant C,1
235.2266683134499,1096.5915566417787,712.1736765293587,19.76816947585578,36.87306797248347,5.32437731844426,5.160033552944208,4.890521764709712,9,15,11,2,Coastal Bio-Swale,1
384.00342796483386,934.2036677919012,609.0818517579966,4.303040130260216,28.229405079918727,5.690591332793616,7.606463114032129,4.235510328212104,21,13,7,0,Tank A (Main Reservoir),1
334.6592133825477,788.6301013344305,518.5547349790809,16.74966842320416,32.29208397921449,7.666302346839124,4.7260192064335325,8.972483734371366,16,18,10,5,Effluent Plant C,2
235.98653553201922,822.2556834566496,513.7233860435264,7.710059325875891,28.874445946138824,9.29555064079211,7.183615589347814,3.124765600507233,3,15,3,2,Effluent Plant C,1
283.65317009284007,781.3278565027995,516.9244959077334,14.150856944652027,24.705909532572093,9.246394839477132,7.552422568240214,5.337836583216467,15,25,6,6,Tank A (Main Reservoir),2
100.68379718924817,414.714254471165,277.90766761782834,5.802764756283287,27.854493505361983,8.21388710714605,7.0710552097498764,8.903250956122415,19,23,12,4,Metro Reservoir A,1
193.99162892730968,499.75416170491485,317.03332233712007,5.263934823747612,20.36211592839497,8.255155830815319,5.751816307783779,12.099374385053771,14,11,10,0,Effluent Plant C,1
386.4746886576625,1022.1642607471045,676.8477946471852,19.411152667816857,30.753547722851238,7.757468281784581,7.3964687328357455,3.329199085725855,20,19,9,6,Metro Reservoir A,0
380.5830869783795,422.1886175102111,252.2494535350303,1.3594044381890174,28.775058314579283,8.070119674439292,6.728747699118021,4.555813212932479,4,3,11,3,Tank A (Main Reservoir),0
509.48696585744295,678.733012887444,444.7059892249762,37.784123165316366,27.233771366127023,7.564509538921112,7.546385561454763,3.254553573697174,5,7,10,4,Metro Reservoir A,0
292.06234048898597,484.9689291599997,315.6291344195623,11.446343422421966,31.01079828430255,6.240283046654522,5.611418811469772,5.1011315558067345,16,21,1,4,Industrial Basin B,2
241.22253006305937,662.6843155883546,427.6500943854361,6.664852581597367,28.15009304637277,9.256125610860687,8.171361243635348,3.7961719072139593,0,26,3,2,Coastal Bio-Swale,1
136.73803339876034,753.4192087688722,489.91615897464004,10.890080245682709,30.427319489130298,8.802518074763501,5.373171943763024,8.842106929935538,18,14,2,6,Effluent Plant C,2
311.96347054947137,678.1298724900572,446.6117227018128,2.3095294420613133,31.849266315520577,6.267612198899301,7.6595603592924855,1.0,3,14,8,4,Coastal Bio-Swale,1
411.56851348310505,371.49067182497816,223.4132541463838,8.216545936095695,25.803087442018406,7.978175192036695,7.789970054648638,1.0,16,22,7,1,Metro Reservoir A,0
389.6944733755214,744.3408492960607,493.8311979453293,43.06093664162438,24.6583588704327,8.953490672695432,4.8865246252821475,12.868897849919602,8,13,2,0,Effluent Plant C,3
390.63598758075693,512.331151565631,328.912513393852,3.682317135303846,21.10975970099012,7.702416154637165,9.243635704074297,2.468835084339185,23,12,6,1,Metro Reservoir A,0
426.39278819712877,609.0328370821696,406.02587258515706,13.811350222276108,28.490243195311432,6.953571331345422,6.429433973425633,5.973428446932319,1,24,3,2,Industrial Basin B,1
287.15173027366313,1022.1560459899985,670.8366066699984,6.708788868742066,29.80838915380275,8.915676871430822,6.59485786088835,5.556012588620156,7,9,8,5,Tank A (Main Reservoir),2
285.3570750683005,1086.6178989372074,701.9909328997616,11.568701852232348,22.705538406043843,7.506408120109117,9.67184033380304,2.794923318528454,14,1,10,2,Effluent Plant C,0
277.30081127811076,406.70874928313293,263.5674250702743,3.2927132368549543,33.6815193921134,6.44654695317537,6.924847181698339,1.9705184701293732,6,19,3,0,Industrial Basin B,1
183.31533605046508,1270.599769123444,825.68405565933,7.357559832049862,24.710658114589105,5.819797391799849,6.398550317452823,8.116485037314643,5,11,10,4,Industrial Basin B,2
221.91202139127046,646.9740269843065,436.595721347066,40.16669476538881,19.585999633097998,4.0,6.742753934611461,10.047885743074872,0,23,9,6,Effluent Plant C,2
337.30995660340704,619.6969638104324,391.3985686090806,3.1726977453614045,33.97929159956931,9.567749598943848,5.540406477514515,4.270207395260754,14,22,1,6,Metro Reservoir A,1
280.70711800891326,532.5035637977658,341.74658790073465,11.118247633154702,20.10794000006064,6.195778123815128,8.354157111743257,4.701449288842738,22,23,5,3,Industrial Basin B,1
353.73478811007993,816.7736224959609,515.0809741136233,9.570735677483556,31.8567150935337,8.356733818895602,5.663844684686602,5.906906222305237,6,24,3,2,Coastal Bio-Swale,1
384.7110412738865,1394.4650750146807,907.6413812159032,9.32527844099046,30.88447808350341,6.095531486597241,6.058824272528773,6.079125479859413,16,22,6,0,Industrial Basin B,2
